"","STATE","YEAR","CASES","RECIPIENTS","CHILDREN","ADULTS","POPULATION","RATE","UNEMPLOYMENT","BELOW.POV","GDP","MEDIAN.INCOME","INC.LIM.1","INC.LIM.13","AFDC.LIM.1","AFDC.LIM.13","LIM.CHANGE.1","LIM.CHANGE.13","HR.100","WAIT.30","WRK.HIST","MO.24.RED","T.60","NO.T","T.LIM.YR","WORK.EXEMPT","W.E.DATE","SANC.1","SANC.DATE","WORK.REQ.97","BEN.97","BEN.96","FAM.CAP","INC.LIM.1quint","LIM.CHANGE.1quint","BEN.CHANGE","JOBS.WAIVER","SACTIONS.WAIVER","TERMINATION.WAIVER","WORK.REQ","GDP.K","BELOW.POV.RATE","R.SCORE","W.SCORE","MED.INC.K"
"987","PENNSYLVANIA",2014,NA,170919,122957,47962,12788313,1.336525,5.9,1581000,694143,60385,800,800,720,490,80,310,1,1,1,0,0,0,"97","12","AFTER 8/96","PARTIAL","AFTER 8/96","0",403,403,0,3,4,0,0,0,0,0,694.143,0.12362850361889,"3","0",60.385
"988","PENNSYLVANIA",2015,NA,157579,114167,43413,12784826,1.2325471,5.3,1542000,714203,65980,800,800,720,490,80,310,1,1,1,0,0,0,"97","12","AFTER 8/96","PARTIAL","AFTER 8/96","0",403,403,0,3,4,0,0,0,0,0,714.203,0.120611731438504,"3","0",65.98
"989","RHODE ISLAND",1990,17332,48075,31593,16483,1005995,4.7788508,6.3,71000,21664,61578,1280,1280,950,640,330,640,0,0,0,0,0,1,"97","12","AFTER 8/96","PARTIAL","AFTER 8/96","24 mo",554,554,0,5,5,0,0,0,0,1,21.664,0.0705768915352462,"1","1",61.578
"990","RHODE ISLAND",1991,20136,56285,36838,19447,1010649,5.5691937,8.6,99000,21738,57312,1280,1280,950,640,330,640,0,0,0,0,0,1,"97","12","AFTER 8/96","PARTIAL","AFTER 8/96","24 mo",554,554,0,5,5,0,0,0,0,1,21.738,0.0979568574252782,"1","1",57.312
"991","RHODE ISLAND",1992,21470,59876,39260,20616,1012581,5.913206,8.9,119000,22665,55189,1280,1280,950,640,330,640,0,0,0,0,0,1,"97","12","AFTER 8/96","PARTIAL","AFTER 8/96","24 mo",554,554,0,5,5,0,0,0,0,1,22.665,0.117521462480532,"1","1",55.189
"992","RHODE ISLAND",1993,22379,62187,40789,21398,1015112,6.126122,7.7,108000,23566,59274,1280,1280,950,640,330,640,0,0,0,0,0,1,"97","12","AFTER 8/96","PARTIAL","AFTER 8/96","24 mo",554,554,0,5,5,0,0,0,0,1,23.566,0.106392201057617,"1","1",59.274
"993","RHODE ISLAND",1994,22694,62905,41483,21421,1015960,6.1916808,6.9,99000,24354,55323,1280,1280,950,640,330,640,0,0,0,0,0,1,"97","12","AFTER 8/96","PARTIAL","AFTER 8/96","24 mo",554,554,0,5,5,0,0,0,0,1,24.354,0.097444781290602,"1","1",55.323
"994","RHODE ISLAND",1995,21889,60375,40134,20242,1017002,5.9365665,6.3,102000,25550,59826,1280,1280,950,640,330,640,0,0,0,0,0,1,"97","12","AFTER 8/96","PARTIAL","AFTER 8/96","24 mo",554,554,0,5,5,0,0,0,0,1,25.55,0.100294788014183,"1","1",59.826
"995","RHODE ISLAND",1996,20905,57429,38474,18955,1020893,5.6253692,5.4,104000,26454,60956,1280,1280,950,640,330,640,0,0,0,0,0,1,"97","12","AFTER 8/96","PARTIAL","AFTER 8/96","24 mo",554,554,0,5,5,0,0,0,0,1,26.454,0.10187159672953,"1","1",60.956
"996","RHODE ISLAND",1997,NA,55286,NA,NA,1025353,5.3918992,5.1,120000,28929,56135,1280,1280,950,640,330,640,0,0,0,0,0,1,"97","12","AFTER 8/96","PARTIAL","AFTER 8/96","24 mo",554,554,0,5,5,0,0,0,0,1,28.929,0.117032865754526,"1","1",56.135
"997","RHODE ISLAND",1998,NA,53369,NA,NA,1031155,5.1756525,4.6,112000,30818,64758,1280,1280,950,640,330,640,0,0,0,0,0,1,"97","12","AFTER 8/96","PARTIAL","AFTER 8/96","24 mo",554,554,0,5,5,0,0,0,0,1,30.818,0.108616066449758,"1","1",64.758
"998","RHODE ISLAND",1999,NA,48891,NA,NA,1040402,4.6992413,4.2,103000,32267,66576,1280,1280,950,640,330,640,0,0,0,0,0,1,"97","12","AFTER 8/96","PARTIAL","AFTER 8/96","24 mo",554,554,0,5,5,0,0,0,0,1,32.267,0.0990001941557206,"1","1",66.576
"999","RHODE ISLAND",2000,NA,44255,30501,13754,1050268,4.2136864,4.1,106000,34467,63604,1280,1280,950,640,330,640,0,0,0,0,0,1,"97","12","AFTER 8/96","PARTIAL","AFTER 8/96","24 mo",554,554,0,5,5,0,0,0,0,1,34.467,0.100926620633972,"1","1",63.604
"1000","RHODE ISLAND",2001,NA,40930,28389,12542,1057142,3.8717599,4.6,1e+05,35863,67011,1280,1280,950,640,330,640,0,0,0,0,0,1,"97","12","AFTER 8/96","PARTIAL","AFTER 8/96","24 mo",554,554,0,5,5,0,0,0,0,1,35.863,0.0945946712929767,"1","1",67.011
"1001","RHODE ISLAND",2002,NA,38048,26516,11532,1065995,3.5692475,5,116000,37809,61201,1280,1280,950,640,330,640,0,0,0,0,0,1,"97","12","AFTER 8/96","PARTIAL","AFTER 8/96","24 mo",554,554,0,5,5,0,0,0,0,1,37.809,0.10881852166286,"1","1",61.201
"1002","RHODE ISLAND",2003,NA,34747,24244,10503,1071342,3.2433154,5.3,121000,39638,63079,1280,1280,950,640,330,640,0,0,0,0,0,1,"97","12","AFTER 8/96","PARTIAL","AFTER 8/96","24 mo",554,554,0,5,5,0,0,0,0,1,39.638,0.112942459084027,"1","1",63.079
"1003","RHODE ISLAND",2004,NA,30691,21427,9264,1074579,2.8560953,5.2,122000,42364,65848,1280,1280,950,640,330,640,0,0,0,0,0,1,"97","12","AFTER 8/96","PARTIAL","AFTER 8/96","24 mo",554,554,0,5,5,0,0,0,0,1,42.364,0.113532834719458,"1","1",65.848
"1004","RHODE ISLAND",2005,NA,26165,18273,7893,1067916,2.4500991,5,127000,44374,65749,1280,1280,950,640,330,640,0,0,0,0,0,1,"97","12","AFTER 8/96","PARTIAL","AFTER 8/96","24 mo",554,554,0,5,5,0,0,0,0,1,44.374,0.118923211188895,"1","1",65.749
"1005","RHODE ISLAND",2006,NA,22979,16121,6859,1063096,2.1615169,4.9,110000,47204,69157,1280,1280,950,640,330,640,0,0,0,0,0,1,"97","12","AFTER 8/96","PARTIAL","AFTER 8/96","24 mo",554,554,0,5,5,0,0,0,0,1,47.204,0.103471370412456,"1","1",69.157
"1006","RHODE ISLAND",2007,NA,19654,13918,5736,1057315,1.8588595,5.2,99000,47341,67843,1280,1280,950,640,330,640,0,0,0,0,0,1,"97","12","AFTER 8/96","PARTIAL","AFTER 8/96","24 mo",554,554,0,5,5,0,0,0,0,1,47.341,0.0936334015879847,"1","1",67.843
"1007","RHODE ISLAND",2008,NA,19441,13709,5732,1055003,1.8427436,7.8,132000,47278,64165,1280,1280,950,640,330,640,0,0,0,0,0,1,"97","12","AFTER 8/96","PARTIAL","AFTER 8/96","24 mo",554,554,0,5,5,0,0,0,0,1,47.278,0.125118127626177,"1","1",64.165
"1008","RHODE ISLAND",2009,NA,19541,13354,6187,1053646,1.8546077,11,134000,47702,62446,1280,1280,950,640,330,640,0,0,0,0,0,1,"97","12","AFTER 8/96","PARTIAL","AFTER 8/96","24 mo",554,554,0,5,5,0,0,0,0,1,47.702,0.127177439101937,"1","1",62.446
"1009","RHODE ISLAND",2010,NA,16777,11488,5289,1053959,1.5918077,11.2,146000,49468,61419,1280,1280,950,640,330,640,0,0,0,0,0,1,"97","12","AFTER 8/96","PARTIAL","AFTER 8/96","24 mo",554,554,0,5,5,0,0,0,0,1,49.468,0.138525312654477,"1","1",61.419
"1010","RHODE ISLAND",2011,NA,15573,10706,4866,1053649,1.4780064,11,139000,50206,56555,1280,1280,950,640,330,640,0,0,0,0,0,1,"97","12","AFTER 8/96","PARTIAL","AFTER 8/96","24 mo",554,554,0,5,5,0,0,0,0,1,50.206,0.131922490316984,"1","1",56.555
"1011","RHODE ISLAND",2012,NA,15599,10635,4964,1054621,1.4791096,10.4,141000,51583,63324,1280,1280,950,640,330,640,0,0,0,0,0,1,"97","12","AFTER 8/96","PARTIAL","AFTER 8/96","24 mo",554,554,0,5,5,0,0,0,0,1,51.583,0.133697318752424,"1","1",63.324
"1012","RHODE ISLAND",2013,NA,14326,9834,4491,1055081,1.3578104,9.3,96000,53034,62687,1280,1280,950,640,330,640,0,0,0,0,0,1,"97","12","AFTER 8/96","PARTIAL","AFTER 8/96","24 mo",554,554,0,5,5,0,0,0,0,1,53.034,0.0909882748338753,"1","1",62.687
"1013","RHODE ISLAND",2014,NA,12972,9048,3924,1055936,1.2284835,7.7,119000,54560,64171,1280,1280,950,640,330,640,0,0,0,0,0,1,"97","12","AFTER 8/96","PARTIAL","AFTER 8/96","24 mo",554,554,0,5,5,0,0,0,0,1,54.56,0.112696224013577,"1","1",64.171
"1014","RHODE ISLAND",2015,NA,11102,7903,3199,1056065,1.051261,6,123000,56391,60858,1280,1280,950,640,330,640,0,0,0,0,0,1,"97","12","AFTER 8/96","PARTIAL","AFTER 8/96","24 mo",554,554,0,5,5,0,0,0,0,1,56.391,0.116470103639454,"1","1",60.858
"1015","SOUTH CAROLINA",1990,39670,113097,81137,31960,3501155,3.2302769,4.8,548000,65157,55350,930,630,910,610,20,20,0,0,0,0,1,0,"96","12","AFTER 8/96","FULL","AFTER 8/96","0",201,200,1,3,3,1,1,1,1,0,65.157,0.156519777045004,"5","4",55.35
"1016","SOUTH CAROLINA",1991,46309,130653,93147,37506,3570404,3.6593338,6.1,582000,68000,51043,930,630,910,610,20,20,0,0,0,0,1,0,"96","12","AFTER 8/96","FULL","AFTER 8/96","0",201,200,1,3,3,1,1,1,1,0,68,0.163006763380279,"5","4",51.043
"1017","SOUTH CAROLINA",1992,50549,141182,100913,40269,3620464,3.8995554,6.7,697000,71848,50013,930,630,910,610,20,20,0,0,0,0,1,0,"96","12","AFTER 8/96","FULL","AFTER 8/96","0",201,200,1,3,3,1,1,1,1,0,71.848,0.19251676028266,"5","4",50.013
"1018","SOUTH CAROLINA",1993,53467,146280,105866,40414,3663314,3.9931057,7.3,678000,76158,46085,930,630,910,610,20,20,0,0,0,0,1,0,"96","12","AFTER 8/96","FULL","AFTER 8/96","0",201,200,1,3,3,1,1,1,1,0,76.158,0.18507831979459,"5","4",46.085
"1019","SOUTH CAROLINA",1994,51412,137496,100889,36606,3705397,3.7106955,6.2,501000,82062,51715,930,630,910,610,20,20,0,0,0,0,1,0,"96","12","AFTER 8/96","FULL","AFTER 8/96","0",201,200,1,3,3,1,1,1,1,0,82.062,0.135208184170279,"5","4",51.715
"1020","SOUTH CAROLINA",1995,48256,126534,94237,32297,3748582,3.3755164,5.2,744000,87248,49187,930,630,910,610,20,20,0,0,0,0,1,0,"96","12","AFTER 8/96","FULL","AFTER 8/96","0",201,200,1,3,3,1,1,1,1,0,87.248,0.198475050032252,"5","4",49.187
"1021","SOUTH CAROLINA",1996,44039,114709,85668,29041,3796200,3.0216796,5.8,482000,90755,57131,930,630,910,610,20,20,0,0,0,0,1,0,"96","12","AFTER 8/96","FULL","AFTER 8/96","0",201,200,1,3,3,1,1,1,1,0,90.755,0.126969074337495,"5","4",57.131
"1022","SOUTH CAROLINA",1997,NA,81944,NA,NA,3859696,2.1230688,4.6,5e+05,97425,55272,930,630,910,610,20,20,0,0,0,0,1,0,"96","12","AFTER 8/96","FULL","AFTER 8/96","0",201,200,1,3,3,1,1,1,1,0,97.425,0.129543881176134,"5","4",55.272
"1023","SOUTH CAROLINA",1998,NA,60110,NA,NA,3919235,1.5337177,3.8,527000,103456,52949,930,630,910,610,20,20,0,0,0,0,1,0,"96","12","AFTER 8/96","FULL","AFTER 8/96","0",201,200,1,3,3,1,1,1,1,0,103.456,0.134465016769854,"5","4",52.949
"1024","SOUTH CAROLINA",1999,NA,42018,NA,NA,3974682,1.0571412,4.3,445000,110242,56825,930,630,910,610,20,20,0,0,0,0,1,0,"96","12","AFTER 8/96","FULL","AFTER 8/96","0",201,200,1,3,3,1,1,1,1,0,110.242,0.111958642225969,"5","4",56.825
"1025","SOUTH CAROLINA",2000,NA,41559,31744,9815,4024223,1.0327211,3.8,441000,115321,56630,930,630,910,610,20,20,0,0,0,0,1,0,"96","12","AFTER 8/96","FULL","AFTER 8/96","0",201,200,1,3,3,1,1,1,1,0,115.321,0.109586372325788,"5","4",56.63
"1026","SOUTH CAROLINA",2001,NA,47522,35199,12323,4064995,1.1690543,5.2,603000,119478,55306,930,630,910,610,20,20,0,0,0,0,1,0,"96","12","AFTER 8/96","FULL","AFTER 8/96","0",201,200,1,3,3,1,1,1,1,0,119.478,0.148339665854448,"5","4",55.306
"1027","SOUTH CAROLINA",2002,NA,53709,38751,14959,4107795,1.3074898,5.8,568000,124864,54557,930,630,910,610,20,20,0,0,0,0,1,0,"96","12","AFTER 8/96","FULL","AFTER 8/96","0",201,200,1,3,3,1,1,1,1,0,124.864,0.138273696715635,"5","4",54.557
"1028","SOUTH CAROLINA",2003,NA,49786,36222,13563,4150297,1.1995768,6.9,516000,131566,54286,930,630,910,610,20,20,0,0,0,0,1,0,"96","12","AFTER 8/96","FULL","AFTER 8/96","0",201,200,1,3,3,1,1,1,1,0,131.566,0.124328451674663,"5","4",54.286
"1029","SOUTH CAROLINA",2004,NA,37312,28660,8652,4210921,0.8860769,6.8,615000,136982,53150,930,630,910,610,20,20,0,0,0,0,1,0,"96","12","AFTER 8/96","FULL","AFTER 8/96","0",201,200,1,3,3,1,1,1,1,0,136.982,0.146048809749696,"5","4",53.15
"1030","SOUTH CAROLINA",2005,NA,36090,27617,8472,4270150,0.8451694,6.7,626000,145404,53453,930,630,910,610,20,20,0,0,0,0,1,0,"96","12","AFTER 8/96","FULL","AFTER 8/96","0",201,200,1,3,3,1,1,1,1,0,145.404,0.146599065606595,"5","4",53.453
"1031","SOUTH CAROLINA",2006,NA,36038,27543,8495,4357847,0.826968,6.4,474000,153648,50986,930,630,910,610,20,20,0,0,0,0,1,0,"96","12","AFTER 8/96","FULL","AFTER 8/96","0",201,200,1,3,3,1,1,1,1,0,153.648,0.108769307412582,"5","4",50.986
"1032","SOUTH CAROLINA",2007,NA,33615,26235,7381,4444110,0.7563944,5.7,617000,162746,55332,930,630,910,610,20,20,0,0,0,0,1,0,"96","12","AFTER 8/96","FULL","AFTER 8/96","0",201,200,1,3,3,1,1,1,1,0,162.746,0.138835447367414,"5","4",55.332
"1033","SOUTH CAROLINA",2008,NA,35066,27254,7813,4528996,0.7742555,6.8,624000,163886,50805,930,630,910,610,20,20,0,0,0,0,1,0,"96","12","AFTER 8/96","FULL","AFTER 8/96","0",201,200,1,3,3,1,1,1,1,0,163.886,0.137778880793889,"5","4",50.805
"1034","SOUTH CAROLINA",2009,NA,41081,31184,9897,4589872,0.8950359,11.2,618000,161814,49707,930,630,910,610,20,20,0,0,0,0,1,0,"96","12","AFTER 8/96","FULL","AFTER 8/96","0",201,200,1,3,3,1,1,1,1,0,161.814,0.134644277661774,"5","4",49.707
"1035","SOUTH CAROLINA",2010,NA,43768,32844,10924,4635649,0.9441612,11.2,773000,165860,49611,930,630,910,610,20,20,0,0,0,0,1,0,"96","12","AFTER 8/96","FULL","AFTER 8/96","0",201,200,1,3,3,1,1,1,1,0,165.86,0.166751192767183,"5","4",49.611
"1036","SOUTH CAROLINA",2011,NA,40274,30360,9914,4671994,0.8620302,10.6,874000,172075,46233,930,630,910,610,20,20,0,0,0,0,1,0,"96","12","AFTER 8/96","FULL","AFTER 8/96","0",201,200,1,3,3,1,1,1,1,0,172.075,0.187072158054997,"5","4",46.233
"1037","SOUTH CAROLINA",2012,NA,31069,24031,7037,4717354,0.6586107,9.2,779000,177618,50150,930,630,910,610,20,20,0,0,0,0,1,0,"96","12","AFTER 8/96","FULL","AFTER 8/96","0",201,200,1,3,3,1,1,1,1,0,177.618,0.165134946412756,"5","4",50.15
"1038","SOUTH CAROLINA",2013,NA,28236,21994,6242,4764080,0.5926853,7.6,904000,185009,48485,930,630,910,610,20,20,0,0,0,0,1,0,"96","12","AFTER 8/96","FULL","AFTER 8/96","0",201,200,1,3,3,1,1,1,1,0,185.009,0.189753320683112,"5","4",48.485
"1039","SOUTH CAROLINA",2014,NA,24709,19684,5025,4823617,0.5122505,6.5,788000,194353,49173,930,630,910,610,20,20,0,0,0,0,1,0,"96","12","AFTER 8/96","FULL","AFTER 8/96","0",201,200,1,3,3,1,1,1,1,0,194.353,0.163362887227572,"5","4",49.173
"1040","SOUTH CAROLINA",2015,NA,22879,18538,4341,4891938,0.4676879,6,683000,205817,50652,930,630,910,610,20,20,0,0,0,0,1,0,"96","12","AFTER 8/96","FULL","AFTER 8/96","0",201,200,1,3,3,1,1,1,1,0,205.817,0.139617468577893,"5","4",50.652
"1041","SOUTH DAKOTA",1990,6757,19182,13483,5699,697101,2.7516816,3.8,93000,12770,47329,630,630,880,600,-250,30,1,0,1,0,0,0,"96","3","AFTER 8/96","PARTIAL","AFTER 8/96","2 mo",430,430,0,2,1,0,0,1,0,1,12.77,0.133409649390834,"4","2",47.329
"1042","SOUTH DAKOTA",1991,7099,20230,14211,6019,703669,2.8749313,3.5,96000,13736,45794,630,630,880,600,-250,30,1,0,1,0,0,0,"96","3","AFTER 8/96","PARTIAL","AFTER 8/96","2 mo",430,430,0,2,1,0,0,1,0,1,13.736,0.136427780675289,"4","2",45.794
"1043","SOUTH DAKOTA",1992,7231,20346,14344,6002,712801,2.8543731,3.3,106000,14886,47621,630,630,880,600,-250,30,1,0,1,0,0,0,"96","3","AFTER 8/96","PARTIAL","AFTER 8/96","2 mo",430,430,0,2,1,0,0,1,0,1,14.886,0.148709106749289,"4","2",47.621
"1044","SOUTH DAKOTA",1993,7162,19913,14096,5817,722159,2.757426,3.4,102000,16104,49064,630,630,880,600,-250,30,1,0,1,0,0,0,"96","3","AFTER 8/96","PARTIAL","AFTER 8/96","2 mo",430,430,0,2,1,0,0,1,0,1,16.104,0.141243133437373,"4","2",49.064
"1045","SOUTH DAKOTA",1994,6793,18689,13391,5297,730790,2.5573694,3.3,107000,17330,51519,630,630,880,600,-250,30,1,0,1,0,0,0,"96","3","AFTER 8/96","PARTIAL","AFTER 8/96","2 mo",430,430,0,2,1,0,0,1,0,1,17.33,0.146416891309405,"4","2",51.519
"1046","SOUTH DAKOTA",1995,6177,16797,12183,4614,737925,2.2762476,3,103000,18054,50045,630,630,880,600,-250,30,1,0,1,0,0,0,"96","3","AFTER 8/96","PARTIAL","AFTER 8/96","2 mo",430,430,0,2,1,0,0,1,0,1,18.054,0.139580580682319,"4","2",50.045
"1047","SOUTH DAKOTA",1996,5833,15759,11583,4176,742213,2.1232449,3.2,82000,19419,48661,630,630,880,600,-250,30,1,0,1,0,0,0,"96","3","AFTER 8/96","PARTIAL","AFTER 8/96","2 mo",430,430,0,2,1,0,0,1,0,1,19.419,0.110480414651859,"4","2",48.661
"1048","SOUTH DAKOTA",1997,NA,12550,NA,NA,744223,1.6863225,2.9,117000,19031,47902,630,630,880,600,-250,30,1,0,1,0,0,0,"96","3","AFTER 8/96","PARTIAL","AFTER 8/96","2 mo",430,430,0,2,1,0,0,1,0,1,19.031,0.157210943494087,"4","2",47.902
"1049","SOUTH DAKOTA",1998,NA,9609,NA,NA,746058,1.2879696,2.8,77000,20228,52184,630,630,880,600,-250,30,1,0,1,0,0,0,"96","3","AFTER 8/96","PARTIAL","AFTER 8/96","2 mo",430,430,0,2,1,0,0,1,0,1,20.228,0.10320913387431,"4","2",52.184
"1050","SOUTH DAKOTA",1999,NA,7667,NA,NA,750412,1.0217054,2.7,55000,21079,55837,630,630,880,600,-250,30,1,0,1,0,0,0,"96","3","AFTER 8/96","PARTIAL","AFTER 8/96","2 mo",430,430,0,2,1,0,0,1,0,1,21.079,0.0732930710063272,"4","2",55.837
"1051","SOUTH DAKOTA",2000,NA,6656,5414,1242,755844,0.880605,2.5,79000,22743,54979,630,630,880,600,-250,30,1,0,1,0,0,0,"96","3","AFTER 8/96","PARTIAL","AFTER 8/96","2 mo",430,430,0,2,1,0,0,1,0,1,22.743,0.104518921893936,"4","2",54.979
"1052","SOUTH DAKOTA",2001,NA,6391,5216,1175,757972,0.843171,3.1,62000,23412,58141,630,630,880,600,-250,30,1,0,1,0,0,0,"96","3","AFTER 8/96","PARTIAL","AFTER 8/96","2 mo",430,430,0,2,1,0,0,1,0,1,23.412,0.0817972167837334,"4","2",58.141
"1053","SOUTH DAKOTA",2002,NA,6587,5379,1208,760020,0.8666877,3.2,85000,26322,54645,630,630,880,600,-250,30,1,0,1,0,0,0,"96","3","AFTER 8/96","PARTIAL","AFTER 8/96","2 mo",430,430,0,2,1,0,0,1,0,1,26.322,0.111839162127312,"4","2",54.645
"1054","SOUTH DAKOTA",2003,NA,6189,5102,1087,763729,0.810366,3.5,95000,27216,55758,630,630,880,600,-250,30,1,0,1,0,0,0,"96","3","AFTER 8/96","PARTIAL","AFTER 8/96","2 mo",430,430,0,2,1,0,0,1,0,1,27.216,0.124389672252854,"4","2",55.758
"1055","SOUTH DAKOTA",2004,NA,6001,5024,977,770396,0.77895,3.7,102000,29271,56468,630,630,880,600,-250,30,1,0,1,0,0,0,"96","3","AFTER 8/96","PARTIAL","AFTER 8/96","2 mo",430,430,0,2,1,0,0,1,0,1,29.271,0.132399441326279,"4","2",56.468
"1056","SOUTH DAKOTA",2005,NA,6072,5078,994,775493,0.7829858,3.8,90000,30997,57334,630,630,880,600,-250,30,1,0,1,0,0,0,"96","3","AFTER 8/96","PARTIAL","AFTER 8/96","2 mo",430,430,0,2,1,0,0,1,0,1,30.997,0.116055206172074,"4","2",57.334
"1057","SOUTH DAKOTA",2006,NA,6130,5134,995,783033,0.7828533,3.1,82000,32364,58463,630,630,880,600,-250,30,1,0,1,0,0,0,"96","3","AFTER 8/96","PARTIAL","AFTER 8/96","2 mo",430,430,0,2,1,0,0,1,0,1,32.364,0.104721001541442,"4","2",58.463
"1058","SOUTH DAKOTA",2007,NA,5972,5050,922,791623,0.7543995,2.8,74000,35073,58091,630,630,880,600,-250,30,1,0,1,0,0,0,"96","3","AFTER 8/96","PARTIAL","AFTER 8/96","2 mo",430,430,0,2,1,0,0,1,0,1,35.073,0.0934788403065601,"4","2",58.091
"1059","SOUTH DAKOTA",2008,NA,5939,5057,882,799124,0.7431888,3.1,104000,36603,62188,630,630,880,600,-250,30,1,0,1,0,0,0,"96","3","AFTER 8/96","PARTIAL","AFTER 8/96","2 mo",430,430,0,2,1,0,0,1,0,1,36.603,0.130142506044118,"4","2",62.188
"1060","SOUTH DAKOTA",2009,NA,6284,5321,963,807067,0.7786218,4.9,113000,36433,55422,630,630,880,600,-250,30,1,0,1,0,0,0,"96","3","AFTER 8/96","PARTIAL","AFTER 8/96","2 mo",430,430,0,2,1,0,0,1,0,1,36.433,0.140013158758814,"4","2",55.422
"1061","SOUTH DAKOTA",2010,NA,6750,5689,1062,816166,0.8270376,5,109000,37852,53958,630,630,880,600,-250,30,1,0,1,0,0,0,"96","3","AFTER 8/96","PARTIAL","AFTER 8/96","2 mo",430,430,0,2,1,0,0,1,0,1,37.852,0.133551262855841,"4","2",53.958
"1062","SOUTH DAKOTA",2011,NA,6824,5753,1071,823579,0.8285787,4.7,117000,41892,54467,630,630,880,600,-250,30,1,0,1,0,0,0,"96","3","AFTER 8/96","PARTIAL","AFTER 8/96","2 mo",430,430,0,2,1,0,0,1,0,1,41.892,0.142062874356923,"4","2",54.467
"1063","SOUTH DAKOTA",2012,NA,6685,5707,977,833566,0.8019761,4.3,106000,43902,55813,630,630,880,600,-250,30,1,0,1,0,0,0,"96","3","AFTER 8/96","PARTIAL","AFTER 8/96","2 mo",430,430,0,2,1,0,0,1,0,1,43.902,0.127164495672808,"4","2",55.813
"1064","SOUTH DAKOTA",2013,NA,6340,5498,842,842316,0.7526866,3.8,110000,45361,59448,630,630,880,600,-250,30,1,0,1,0,0,0,"96","3","AFTER 8/96","PARTIAL","AFTER 8/96","2 mo",430,430,0,2,1,0,0,1,0,1,45.361,0.130592319272102,"4","2",59.448
"1065","SOUTH DAKOTA",2014,NA,6135,5400,736,849129,0.7225051,3.4,109000,46785,58064,630,630,880,600,-250,30,1,0,1,0,0,0,"96","3","AFTER 8/96","PARTIAL","AFTER 8/96","2 mo",430,430,0,2,1,0,0,1,0,1,46.785,0.128366832365871,"4","2",58.064
"1066","SOUTH DAKOTA",2015,NA,5949,5318,631,853988,0.696614,3.1,118000,48070,60163,630,630,880,600,-250,30,1,0,1,0,0,0,"96","3","AFTER 8/96","PARTIAL","AFTER 8/96","2 mo",430,430,0,2,1,0,0,1,0,1,48.07,0.138175243680239,"4","2",60.163
"1067","TENNESSEE",1990,78560,216832,147587,69246,4894492,4.4301227,5.3,833000,94087,43517,830,830,1140,770,-310,60,0,0,0,0,1,0,"96","4","AFTER 8/96","FULL","AFTER 8/96","0",185,185,1,3,1,0,1,1,1,0,94.087,0.170191308924399,"5","4",43.517
"1068","TENNESSEE",1991,89929,250261,168707,81553,4966587,5.0388929,6.8,744000,101208,45448,830,830,1140,770,-310,60,0,0,0,0,1,0,"96","4","AFTER 8/96","FULL","AFTER 8/96","0",185,185,1,3,1,0,1,1,1,0,101.208,0.149801060567347,"5","4",45.448
"1069","TENNESSEE",1992,97877,276931,188340,88591,5049742,5.4840624,6.5,858000,111660,44101,830,830,1140,770,-310,60,0,0,0,0,1,0,"96","4","AFTER 8/96","FULL","AFTER 8/96","0",185,185,1,3,1,0,1,1,1,0,111.66,0.169909670632678,"5","4",44.101
"1070","TENNESSEE",1993,109451,310486,215652,94834,5137584,6.0434243,5.8,998000,119568,44403,830,830,1140,770,-310,60,0,0,0,0,1,0,"96","4","AFTER 8/96","FULL","AFTER 8/96","0",185,185,1,3,1,0,1,1,1,0,119.568,0.194254731406825,"5","4",44.403
"1071","TENNESSEE",1994,109738,294733,200178,94555,5231438,5.6338812,4.8,779000,129895,49624,830,830,1140,770,-310,60,0,0,0,0,1,0,"96","4","AFTER 8/96","FULL","AFTER 8/96","0",185,185,1,3,1,0,1,1,1,0,129.895,0.148907432335048,"5","4",49.624
"1072","TENNESSEE",1995,102342,270805,186744,84060,5326936,5.0836916,5.2,846000,137061,49092,830,830,1140,770,-310,60,0,0,0,0,1,0,"96","4","AFTER 8/96","FULL","AFTER 8/96","0",185,185,1,3,1,0,1,1,1,0,137.061,0.15881549919128,"5","4",49.092
"1073","TENNESSEE",1996,94758,248310,173152,75159,5416643,4.5842046,5.2,878000,143163,50744,830,830,1140,770,-310,60,0,0,0,0,1,0,"96","4","AFTER 8/96","FULL","AFTER 8/96","0",185,185,1,3,1,0,1,1,1,0,143.163,0.1620930159141,"5","4",50.744
"1074","TENNESSEE",1997,NA,166582,NA,NA,5499233,3.0291861,5.3,791000,154382,49422,830,830,1140,770,-310,60,0,0,0,0,1,0,"96","4","AFTER 8/96","FULL","AFTER 8/96","0",185,185,1,3,1,0,1,1,1,0,154.382,0.14383824071466,"5","4",49.422
"1075","TENNESSEE",1998,NA,149440,NA,NA,5570045,2.6829227,4.3,749000,167395,54261,830,830,1140,770,-310,60,0,0,0,0,1,0,"96","4","AFTER 8/96","FULL","AFTER 8/96","0",185,185,1,3,1,0,1,1,1,0,167.395,0.134469290643074,"5","4",54.261
"1076","TENNESSEE",1999,NA,148331,NA,NA,5638706,2.6305858,4,662000,176282,56918,830,830,1140,770,-310,60,0,0,0,0,1,0,"96","4","AFTER 8/96","FULL","AFTER 8/96","0",185,185,1,3,1,0,1,1,1,0,176.282,0.117402822562482,"5","4",56.918
