"","X","STATE","YEAR","CASES","RECIPIENTS","CHILDREN","ADULTS","POPULATION","RATE","UNEMPLOYMENT","BELOW.POV","GDP","MEDIAN.INCOME","INC.LIM.1","INC.LIM.13","AFDC.LIM.1","AFDC.LIM.13","LIM.CHANGE.1","LIM.CHANGE.13","HR.100","WAIT.30","WRK.HIST","MO.24.RED","T.60","NO.T","T.LIM.YR","WORK.EXEMPT","W.E.DATE","SANC.1","SANC.DATE","WORK.REC.97","BEN.97","BEN.96","FAM.CAP","INC.LIM.1quint","LIM.CHANGE.1quint"
"1060",1060,"SOUTH DAKOTA",2009,NA,6284,5321,963,807067,0.007786218,4.9,113000,36433,55422,630,630,880,600,-250,30,1,0,1,0,0,0,96,"3","AFTER 8/96","PARTIAL","AFTER 8/96","2 mo",430,430,0,"2","1"
"1061",1061,"SOUTH DAKOTA",2010,NA,6750,5689,1062,816166,0.008270376,5,109000,37852,53958,630,630,880,600,-250,30,1,0,1,0,0,0,96,"3","AFTER 8/96","PARTIAL","AFTER 8/96","2 mo",430,430,0,"2","1"
"1062",1062,"SOUTH DAKOTA",2011,NA,6824,5753,1071,823579,0.008285787,4.7,117000,41892,54467,630,630,880,600,-250,30,1,0,1,0,0,0,96,"3","AFTER 8/96","PARTIAL","AFTER 8/96","2 mo",430,430,0,"2","1"
"1063",1063,"SOUTH DAKOTA",2012,NA,6685,5707,977,833566,0.008019761,4.3,106000,43902,55813,630,630,880,600,-250,30,1,0,1,0,0,0,96,"3","AFTER 8/96","PARTIAL","AFTER 8/96","2 mo",430,430,0,"2","1"
"1064",1064,"SOUTH DAKOTA",2013,NA,6340,5498,842,842316,0.007526866,3.8,110000,45361,59448,630,630,880,600,-250,30,1,0,1,0,0,0,96,"3","AFTER 8/96","PARTIAL","AFTER 8/96","2 mo",430,430,0,"2","1"
"1065",1065,"SOUTH DAKOTA",2014,NA,6135,5400,736,849129,0.007225051,3.4,109000,46785,58064,630,630,880,600,-250,30,1,0,1,0,0,0,96,"3","AFTER 8/96","PARTIAL","AFTER 8/96","2 mo",430,430,0,"2","1"
"1066",1066,"SOUTH DAKOTA",2015,NA,5949,5318,631,853988,0.00696614,3.1,118000,48070,60163,630,630,880,600,-250,30,1,0,1,0,0,0,96,"3","AFTER 8/96","PARTIAL","AFTER 8/96","2 mo",430,430,0,"2","1"
"1067",1067,"TENNESSEE",1990,78560,216832,147587,69246,4894492,0.044301227,5.3,833000,94087,43517,830,830,1140,770,-310,60,0,0,0,0,1,0,96,"4","AFTER 8/96","FULL","AFTER 8/96","0",185,185,1,"3","1"
"1068",1068,"TENNESSEE",1991,89929,250261,168707,81553,4966587,0.050388929,6.8,744000,101208,45448,830,830,1140,770,-310,60,0,0,0,0,1,0,96,"4","AFTER 8/96","FULL","AFTER 8/96","0",185,185,1,"3","1"
"1069",1069,"TENNESSEE",1992,97877,276931,188340,88591,5049742,0.054840624,6.5,858000,111660,44101,830,830,1140,770,-310,60,0,0,0,0,1,0,96,"4","AFTER 8/96","FULL","AFTER 8/96","0",185,185,1,"3","1"
"1070",1070,"TENNESSEE",1993,109451,310486,215652,94834,5137584,0.060434243,5.8,998000,119568,44403,830,830,1140,770,-310,60,0,0,0,0,1,0,96,"4","AFTER 8/96","FULL","AFTER 8/96","0",185,185,1,"3","1"
"1071",1071,"TENNESSEE",1994,109738,294733,200178,94555,5231438,0.056338812,4.8,779000,129895,49624,830,830,1140,770,-310,60,0,0,0,0,1,0,96,"4","AFTER 8/96","FULL","AFTER 8/96","0",185,185,1,"3","1"
"1072",1072,"TENNESSEE",1995,102342,270805,186744,84060,5326936,0.050836916,5.2,846000,137061,49092,830,830,1140,770,-310,60,0,0,0,0,1,0,96,"4","AFTER 8/96","FULL","AFTER 8/96","0",185,185,1,"3","1"
"1073",1073,"TENNESSEE",1996,94758,248310,173152,75159,5416643,0.045842046,5.2,878000,143163,50744,830,830,1140,770,-310,60,0,0,0,0,1,0,96,"4","AFTER 8/96","FULL","AFTER 8/96","0",185,185,1,"3","1"
"1074",1074,"TENNESSEE",1997,NA,166582,NA,NA,5499233,0.030291861,5.3,791000,154382,49422,830,830,1140,770,-310,60,0,0,0,0,1,0,96,"4","AFTER 8/96","FULL","AFTER 8/96","0",185,185,1,"3","1"
"1075",1075,"TENNESSEE",1998,NA,149440,NA,NA,5570045,0.026829227,4.3,749000,167395,54261,830,830,1140,770,-310,60,0,0,0,0,1,0,96,"4","AFTER 8/96","FULL","AFTER 8/96","0",185,185,1,"3","1"
"1076",1076,"TENNESSEE",1999,NA,148331,NA,NA,5638706,0.026305858,4,662000,176282,56918,830,830,1140,770,-310,60,0,0,0,0,1,0,96,"4","AFTER 8/96","FULL","AFTER 8/96","0",185,185,1,"3","1"
"1077",1077,"TENNESSEE",2000,NA,146801,107100,39700,5703719,0.025737769,3.9,759000,182247,51393,830,830,1140,770,-310,60,0,0,0,0,1,0,96,"4","AFTER 8/96","FULL","AFTER 8/96","0",185,185,1,"3","1"
"1078",1078,"TENNESSEE",2001,NA,157766,114206,43559,5750789,0.027433801,4.6,802000,186441,52443,830,830,1140,770,-310,60,0,0,0,0,1,0,96,"4","AFTER 8/96","FULL","AFTER 8/96","0",185,185,1,"3","1"
"1079",1079,"TENNESSEE",2002,NA,167525,120683,46842,5795918,0.028903963,5.2,839000,195764,53429,830,830,1140,770,-310,60,0,0,0,0,1,0,96,"4","AFTER 8/96","FULL","AFTER 8/96","0",185,185,1,"3","1"
"1080",1080,"TENNESSEE",2003,NA,185114,132464,52651,5847812,0.031655258,5.6,829000,205126,52938,830,830,1140,770,-310,60,0,0,0,0,1,0,96,"4","AFTER 8/96","FULL","AFTER 8/96","0",185,185,1,"3","1"
"1081",1081,"TENNESSEE",2004,NA,190002,135799,54202,5910809,0.032144838,5.3,932000,219328,52299,830,830,1140,770,-310,60,0,0,0,0,1,0,96,"4","AFTER 8/96","FULL","AFTER 8/96","0",185,185,1,"3","1"
"1082",1082,"TENNESSEE",2005,NA,184485,132273,52213,5991057,0.030793398,5.6,872000,231634,52358,830,830,1140,770,-310,60,0,0,0,0,1,0,96,"4","AFTER 8/96","FULL","AFTER 8/96","0",185,185,1,"3","1"
"1083",1083,"TENNESSEE",2006,NA,176282,126581,49702,6088766,0.028952008,5.2,879000,243584,52371,830,830,1140,770,-310,60,0,0,0,0,1,0,96,"4","AFTER 8/96","FULL","AFTER 8/96","0",185,185,1,"3","1"
"1084",1084,"TENNESSEE",2007,NA,153591,110941,42650,6175727,0.024870108,4.7,906000,248692,51555,830,830,1140,770,-310,60,0,0,0,0,1,0,96,"4","AFTER 8/96","FULL","AFTER 8/96","0",185,185,1,"3","1"
"1085",1085,"TENNESSEE",2008,NA,135721,99396,36326,6247411,0.021724359,6.6,924000,254242,47848,830,830,1140,770,-310,60,0,0,0,0,1,0,96,"4","AFTER 8/96","FULL","AFTER 8/96","0",185,185,1,"3","1"
"1086",1086,"TENNESSEE",2009,NA,152520,110561,41960,6306019,0.024186416,10.5,1031000,252333,49001,830,830,1140,770,-310,60,0,0,0,0,1,0,96,"4","AFTER 8/96","FULL","AFTER 8/96","0",185,185,1,"3","1"
"1087",1087,"TENNESSEE",2010,NA,157201,113664,43537,6355311,0.024735375,9.7,1052000,257776,45914,830,830,1140,770,-310,60,0,0,0,0,1,0,96,"4","AFTER 8/96","FULL","AFTER 8/96","0",185,185,1,"3","1"
"1088",1088,"TENNESSEE",2011,NA,152957,110620,42337,6399291,0.023902179,9,1030000,269814,48765,830,830,1140,770,-310,60,0,0,0,0,1,0,96,"4","AFTER 8/96","FULL","AFTER 8/96","0",185,185,1,"3","1"
"1089",1089,"TENNESSEE",2012,NA,136095,98978,37117,6453898,0.021087256,7.8,1194000,286342,48562,830,830,1140,770,-310,60,0,0,0,0,1,0,96,"4","AFTER 8/96","FULL","AFTER 8/96","0",185,185,1,"3","1"
"1090",1090,"TENNESSEE",2013,NA,121656,88902,32754,6494340,0.018732619,7.8,972000,295863,48260,830,830,1140,770,-310,60,0,0,0,0,1,0,96,"4","AFTER 8/96","FULL","AFTER 8/96","0",185,185,1,"3","1"
"1091",1091,"TENNESSEE",2014,NA,105191,77853,27339,6541223,0.016081244,6.6,1122000,306153,47845,830,830,1140,770,-310,60,0,0,0,0,1,0,96,"4","AFTER 8/96","FULL","AFTER 8/96","0",185,185,1,"3","1"
"1092",1092,"TENNESSEE",2015,NA,81448,61700,19747,6591170,0.012357138,5.6,973000,325294,51712,830,830,1140,770,-310,60,0,0,0,0,1,0,96,"4","AFTER 8/96","FULL","AFTER 8/96","0",185,185,1,"3","1"
"1093",1093,"TEXAS",1990,217182,633479,442822,190657,17056755,0.037139479,6.3,2684000,378943,54373,400,280,400,280,0,0,0,0,0,0,0,0,96,"48","AFTER 8/96","PARTIAL","AFTER 8/96","0",188,188,0,"1","3"
"1094",1094,"TEXAS",1991,247663,718254,499592,218661,17398005,0.041283699,6.9,2965000,393574,51545,400,280,400,280,0,0,0,0,0,0,0,0,96,"48","AFTER 8/96","PARTIAL","AFTER 8/96","0",188,188,0,"1","3"
"1095",1095,"TEXAS",1992,270144,766092,534443,231649,17759738,0.043136447,7.6,3282000,416401,50693,400,280,400,280,0,0,0,0,0,0,0,0,96,"48","AFTER 8/96","PARTIAL","AFTER 8/96","0",188,188,0,"1","3"
"1096",1096,"TEXAS",1993,280502,784816,547504,237312,18161612,0.043212904,7.2,3177000,443775,50815,400,280,400,280,0,0,0,0,0,0,0,0,96,"48","AFTER 8/96","PARTIAL","AFTER 8/96","0",188,188,0,"1","3"
"1097",1097,"TEXAS",1994,283176,782390,546659,235731,18564062,0.04214541,6.5,3603000,475990,53290,400,280,400,280,0,0,0,0,0,0,0,0,96,"48","AFTER 8/96","PARTIAL","AFTER 8/96","0",188,188,0,"1","3"
"1098",1098,"TEXAS",1995,269059,729525,513572,215953,18958751,0.038479592,6.1,3270000,507725,54209,400,280,400,280,0,0,0,0,0,0,0,0,96,"48","AFTER 8/96","PARTIAL","AFTER 8/96","0",188,188,0,"1","3"
"1099",1099,"TEXAS",1996,246464,661975,468199,193776,19340342,0.034227678,5.7,3180000,551512,54505,400,280,400,280,0,0,0,0,0,0,0,0,96,"48","AFTER 8/96","PARTIAL","AFTER 8/96","0",188,188,0,"1","3"
"1100",1100,"TEXAS",1997,NA,530281,NA,NA,19740317,0.026862841,5.3,3297000,610157,56583,400,280,400,280,0,0,0,0,0,0,0,0,96,"48","AFTER 8/96","PARTIAL","AFTER 8/96","0",188,188,0,"1","3"
"1101",1101,"TEXAS",1998,NA,370857,NA,NA,20157531,0.018397938,4.9,2994000,645143,56954,400,280,400,280,0,0,0,0,0,0,0,0,96,"48","AFTER 8/96","PARTIAL","AFTER 8/96","0",188,188,0,"1","3"
"1102",1102,"TEXAS",1999,NA,310698,NA,NA,20558220,0.015113079,4.7,3072000,679870,60294,400,280,400,280,0,0,0,0,0,0,0,0,96,"48","AFTER 8/96","PARTIAL","AFTER 8/96","0",188,188,0,"1","3"
"1103",1103,"TEXAS",2000,NA,346753,255492,91261,20944499,0.016555803,4.3,3204000,738677,58196,400,280,400,280,0,0,0,0,0,0,0,0,96,"48","AFTER 8/96","PARTIAL","AFTER 8/96","0",188,188,0,"1","3"
"1104",1104,"TEXAS",2001,NA,343505,256094,87412,21319622,0.016112152,5,3129000,773376,59884,400,280,400,280,0,0,0,0,0,0,0,0,96,"48","AFTER 8/96","PARTIAL","AFTER 8/96","0",188,188,0,"1","3"
"1105",1105,"TEXAS",2002,NA,333394,255514,77881,21690325,0.015370632,6.4,3362000,789818,57929,400,280,400,280,0,0,0,0,0,0,0,0,96,"48","AFTER 8/96","PARTIAL","AFTER 8/96","0",188,188,0,"1","3"
"1106",1106,"TEXAS",2003,NA,318295,248695,69600,22030931,0.014447642,6.7,3705000,833342,55404,400,280,400,280,0,0,0,0,0,0,0,0,96,"48","AFTER 8/96","PARTIAL","AFTER 8/96","0",188,188,0,"1","3"
"1107",1107,"TEXAS",2004,NA,236905,191152,45753,22394023,0.010578939,5.9,3669000,913444,56867,400,280,400,280,0,0,0,0,0,0,0,0,96,"48","AFTER 8/96","PARTIAL","AFTER 8/96","0",188,188,0,"1","3"
"1108",1108,"TEXAS",2005,NA,189473,156244,33229,22778123,0.008318201,5.4,3681000,995252,55037,400,280,400,280,0,0,0,0,0,0,0,0,96,"48","AFTER 8/96","PARTIAL","AFTER 8/96","0",188,188,0,"1","3"
"1109",1109,"TEXAS",2006,NA,153016,128525,24491,23359580,0.00655046,4.9,3816000,1103198,55735,400,280,400,280,0,0,0,0,0,0,0,0,96,"48","AFTER 8/96","PARTIAL","AFTER 8/96","0",188,188,0,"1","3"
"1110",1110,"TEXAS",2007,NA,132841,112756,20085,23831983,0.005574064,4.3,3903000,1191093,57634,400,280,400,280,0,0,0,0,0,0,0,0,96,"48","AFTER 8/96","PARTIAL","AFTER 8/96","0",188,188,0,"1","3"
"1111",1111,"TEXAS",2008,NA,115057,99303,15753,24309039,0.004733095,4.8,3834000,1244295,56029,400,280,400,280,0,0,0,0,0,0,0,0,96,"48","AFTER 8/96","PARTIAL","AFTER 8/96","0",188,188,0,"1","3"
"1112",1112,"TEXAS",2009,NA,107836,92979,14858,24801761,0.004347917,7.6,4262000,1169608,57416,400,280,400,280,0,0,0,0,0,0,0,0,96,"48","AFTER 8/96","PARTIAL","AFTER 8/96","0",188,188,0,"1","3"
"1113",1113,"TEXAS",2010,NA,116740,99800,16940,25241971,0.004624837,8.1,4633000,1245959,56235,400,280,400,280,0,0,0,0,0,0,0,0,96,"48","AFTER 8/96","PARTIAL","AFTER 8/96","0",188,188,0,"1","3"
"1114",1114,"TEXAS",2011,NA,110752,95371,15381,25645629,0.004318553,7.8,4458000,1341334,56571,400,280,400,280,0,0,0,0,0,0,0,0,96,"48","AFTER 8/96","PARTIAL","AFTER 8/96","0",188,188,0,"1","3"
"1115",1115,"TEXAS",2012,NA,100986,87384,13602,26084481,0.003871497,6.7,4444000,1421180,58649,400,280,400,280,0,0,0,0,0,0,0,0,96,"48","AFTER 8/96","PARTIAL","AFTER 8/96","0",188,188,0,"1","3"
"1116",1116,"TEXAS",2013,NA,88015,77010,11006,26480266,0.003323796,6.3,4422000,1515196,57215,400,280,400,280,0,0,0,0,0,0,0,0,96,"48","AFTER 8/96","PARTIAL","AFTER 8/96","0",188,188,0,"1","3"
"1117",1117,"TEXAS",2014,NA,77607,68505,9102,26964333,0.002878135,5.1,4364000,1579300,58964,400,280,400,280,0,0,0,0,0,0,0,0,96,"48","AFTER 8/96","PARTIAL","AFTER 8/96","0",188,188,0,"1","3"
"1118",1118,"TEXAS",2015,NA,68220,60483,7737,27470056,0.002483431,4.4,4036000,1573498,61701,400,280,400,280,0,0,0,0,0,0,0,0,96,"48","AFTER 8/96","PARTIAL","AFTER 8/96","0",188,188,0,"1","3"
"1119",1119,"UTAH",1990,15675,45552,30826,14726,1731223,0.026312035,4.4,143000,31249,58060,950,950,950,950,0,0,0,0,0,0,1,0,97,"0","1/92 - 8/96","PARTIAL","1/92 - 8/96","0",426,426,0,"3","3"
"1120",1120,"UTAH",1991,16965,49438,33377,16061,1779780,0.02777759,4.7,222000,33501,52071,950,950,950,950,0,0,0,0,0,0,1,0,97,"0","1/92 - 8/96","PARTIAL","1/92 - 8/96","0",426,426,0,"3","3"
"1121",1121,"UTAH",1992,18099,52273,34636,17638,1836799,0.028458748,4.8,172000,35602,62115,950,950,950,950,0,0,0,0,0,0,1,0,97,"0","1/92 - 8/96","PARTIAL","1/92 - 8/96","0",426,426,0,"3","3"
"1122",1122,"UTAH",1993,18353,52144,34522,17622,1898404,0.027467283,4.1,203000,38631,63302,950,950,950,950,0,0,0,0,0,0,1,0,97,"0","1/92 - 8/96","PARTIAL","1/92 - 8/96","0",426,426,0,"3","3"
"1123",1123,"UTAH",1994,17622,49115,32673,16442,1960446,0.025052973,3.8,154000,42591,61886,950,950,950,950,0,0,0,0,0,0,1,0,97,"0","1/92 - 8/96","PARTIAL","1/92 - 8/96","0",426,426,0,"3","3"
"1124",1124,"UTAH",1995,16128,44077,29570,14506,2014177,0.02188338,3.5,168000,46746,61723,950,950,950,950,0,0,0,0,0,0,1,0,97,"0","1/92 - 8/96","PARTIAL","1/92 - 8/96","0",426,426,0,"3","3"
"1125",1125,"UTAH",1996,14281,39096,26219,12878,2067976,0.018905442,3.4,153000,52016,61041,950,950,950,950,0,0,0,0,0,0,1,0,97,"0","1/92 - 8/96","PARTIAL","1/92 - 8/96","0",426,426,0,"3","3"
"1126",1126,"UTAH",1997,NA,32067,NA,NA,2119784,0.015127485,3.2,185000,57684,69005,950,950,950,950,0,0,0,0,0,0,1,0,97,"0","1/92 - 8/96","PARTIAL","1/92 - 8/96","0",426,426,0,"3","3"
"1127",1127,"UTAH",1998,NA,28934,NA,NA,2165960,0.013358511,3.6,190000,62296,70508,950,950,950,950,0,0,0,0,0,0,1,0,97,"0","1/92 - 8/96","PARTIAL","1/92 - 8/96","0",426,426,0,"3","3"
"1128",1128,"UTAH",1999,NA,27395,NA,NA,2203482,0.012432595,3.5,126000,66019,71767,950,950,950,950,0,0,0,0,0,0,1,0,97,"0","1/92 - 8/96","PARTIAL","1/92 - 8/96","0",426,426,0,"3","3"
"1129",1129,"UTAH",2000,NA,21203,15355,5848,2244502,0.009446639,3.3,170000,70296,71673,950,950,950,950,0,0,0,0,0,0,1,0,97,"0","1/92 - 8/96","PARTIAL","1/92 - 8/96","0",426,426,0,"3","3"
"1130",1130,"UTAH",2001,NA,19195,13947,5248,2283715,0.008405164,4.4,238000,73058,69384,950,950,950,950,0,0,0,0,0,0,1,0,97,"0","1/92 - 8/96","PARTIAL","1/92 - 8/96","0",426,426,0,"3","3"
"1131",1131,"UTAH",2002,NA,20232,14552,5680,2324815,0.008702628,5.8,228000,75797,69056,950,950,950,950,0,0,0,0,0,0,1,0,97,"0","1/92 - 8/96","PARTIAL","1/92 - 8/96","0",426,426,0,"3","3"
"1132",1132,"UTAH",2003,NA,22309,15977,6332,2360137,0.009452417,5.6,213000,78945,69518,950,950,950,950,0,0,0,0,0,0,1,0,97,"0","1/92 - 8/96","PARTIAL","1/92 - 8/96","0",426,426,0,"3","3"
"1133",1133,"UTAH",2004,NA,23101,16559,6542,2401580,0.009619084,5,241000,86082,69881,950,950,950,950,0,0,0,0,0,0,1,0,97,"0","1/92 - 8/96","PARTIAL","1/92 - 8/96","0",426,426,0,"3","3"
"1134",1134,"UTAH",2005,NA,22095,16027,6068,2457719,0.008990043,4.1,232000,95355,72829,950,950,950,950,0,0,0,0,0,0,1,0,97,"0","1/92 - 8/96","PARTIAL","1/92 - 8/96","0",426,426,0,"3","3"
"1135",1135,"UTAH",2006,NA,16549,12265,4284,2525507,0.006552744,3,235000,106537,70305,950,950,950,950,0,0,0,0,0,0,1,0,97,"0","1/92 - 8/96","PARTIAL","1/92 - 8/96","0",426,426,0,"3","3"
"1136",1136,"UTAH",2007,NA,11559,8458,3101,2597746,0.004449627,2.6,255000,114813,66990,950,950,950,950,0,0,0,0,0,0,1,0,97,"0","1/92 - 8/96","PARTIAL","1/92 - 8/96","0",426,426,0,"3","3"
"1137",1137,"UTAH",2008,NA,11984,8669,3315,2663029,0.004500139,3.6,209000,117179,75369,950,950,950,950,0,0,0,0,0,0,1,0,97,"0","1/92 - 8/96","PARTIAL","1/92 - 8/96","0",426,426,0,"3","3"
"1138",1138,"UTAH",2009,NA,16083,11257,4826,2723421,0.00590544,7.3,270000,113985,70738,950,950,950,950,0,0,0,0,0,0,1,0,97,"0","1/92 - 8/96","PARTIAL","1/92 - 8/96","0",426,426,0,"3","3"
"1139",1139,"UTAH",2010,NA,17600,11552,6048,2775332,0.006341584,7.8,278000,118670,67461,950,950,950,950,0,0,0,0,0,0,1,0,97,"0","1/92 - 8/96","PARTIAL","1/92 - 8/96","0",426,426,0,"3","3"
"1140",1140,"UTAH",2011,NA,14255,10165,4090,2814384,0.005065052,6.7,309000,125565,64006,950,950,950,950,0,0,0,0,0,0,1,0,97,"0","1/92 - 8/96","PARTIAL","1/92 - 8/96","0",426,426,0,"3","3"
"1141",1141,"UTAH",2012,NA,11238,8181,3057,2853375,0.003938494,5.4,312000,129512,65895,950,950,950,950,0,0,0,0,0,0,1,0,97,"0","1/92 - 8/96","PARTIAL","1/92 - 8/96","0",426,426,0,"3","3"
"1142",1142,"UTAH",2013,NA,10105,7457,2648,2897640,0.003487321,4.6,357000,135450,67945,950,950,950,950,0,0,0,0,0,0,1,0,97,"0","1/92 - 8/96","PARTIAL","1/92 - 8/96","0",426,426,0,"3","3"
"1143",1143,"UTAH",2014,NA,9705,7116,2589,2936879,0.003304528,3.8,298000,142150,69370,950,950,950,950,0,0,0,0,0,0,1,0,97,"0","1/92 - 8/96","PARTIAL","1/92 - 8/96","0",426,426,0,"3","3"
"1144",1144,"UTAH",2015,NA,8742,6473,2269,2981835,0.002931752,3.6,279000,149153,72392,950,950,950,950,0,0,0,0,0,0,1,0,97,"0","1/92 - 8/96","PARTIAL","1/92 - 8/96","0",426,426,0,"3","3"
"1145",1145,"VERMONT",1990,8055,22955,14242,8713,564798,0.040642849,5,61000,11674,59902,960,960,950,950,10,10,0,0,0,0,0,1,NA,"18","1/92 - 8/96","PARTIAL","1/92 - 8/96","30 mo",611,597,0,"3","3"
"1146",1146,"VERMONT",1991,9522,27558,16843,10715,568606,0.048465897,6.6,73000,11733,54188,960,960,950,950,10,10,0,0,0,0,0,1,NA,"18","1/92 - 8/96","PARTIAL","1/92 - 8/96","30 mo",611,597,0,"3","3"
"1147",1147,"VERMONT",1992,10054,28952,17703,11250,572751,0.050549017,6.1,61000,12538,59402,960,960,950,950,10,10,0,0,0,0,0,1,NA,"18","1/92 - 8/96","PARTIAL","1/92 - 8/96","30 mo",611,597,0,"3","3"
"1148",1148,"VERMONT",1993,9969,28301,17406,10895,577748,0.048985025,5.2,59000,13027,54951,960,960,950,950,10,10,0,0,0,0,0,1,NA,"18","1/92 - 8/96","PARTIAL","1/92 - 8/96","30 mo",611,597,0,"3","3"
"1149",1149,"VERMONT",1994,9868,27772,17171,10602,583836,0.047568153,4.6,45000,13689,62035,960,960,950,950,10,10,0,0,0,0,0,1,NA,"18","1/92 - 8/96","PARTIAL","1/92 - 8/96","30 mo",611,597,0,"3","3"
"1150",1150,"VERMONT",1995,9502,26777,16546,10232,589002,0.045461645,4.3,61000,13891,57229,960,960,950,950,10,10,0,0,0,0,0,1,NA,"18","1/92 - 8/96","PARTIAL","1/92 - 8/96","30 mo",611,597,0,"3","3"
"1151",1151,"VERMONT",1996,8886,24764,15398,9366,593701,0.041711232,4.3,74000,14672,53328,960,960,950,950,10,10,0,0,0,0,0,1,NA,"18","1/92 - 8/96","PARTIAL","1/92 - 8/96","30 mo",611,597,0,"3","3"
"1152",1152,"VERMONT",1997,NA,22332,NA,NA,597239,0.037392066,3.9,54000,15455,56548,960,960,950,950,10,10,0,0,0,0,0,1,NA,"18","1/92 - 8/96","PARTIAL","1/92 - 8/96","30 mo",611,597,0,"3","3"
"1153",1153,"VERMONT",1998,NA,19644,NA,NA,600416,0.032717316,3.4,58000,16081,62666,960,960,950,950,10,10,0,0,0,0,0,1,NA,"18","1/92 - 8/96","PARTIAL","1/92 - 8/96","30 mo",611,597,0,"3","3"
"1154",1154,"VERMONT",1999,NA,17583,NA,NA,604683,0.029078046,3,58000,17177,64807,960,960,950,950,10,10,0,0,0,0,0,1,NA,"18","1/92 - 8/96","PARTIAL","1/92 - 8/96","30 mo",611,597,0,"3","3"
"1155",1155,"VERMONT",2000,NA,15650,9992,5659,609618,0.025671814,2.8,60000,18341,59681,960,960,950,950,10,10,0,0,0,0,0,1,NA,"18","1/92 - 8/96","PARTIAL","1/92 - 8/96","30 mo",611,597,0,"3","3"
"1156",1156,"VERMONT",2001,NA,14314,9171,5143,612223,0.02338037,3.3,59000,19323,59787,960,960,950,950,10,10,0,0,0,0,0,1,NA,"18","1/92 - 8/96","PARTIAL","1/92 - 8/96","30 mo",611,597,0,"3","3"
"1157",1157,"VERMONT",2002,NA,13250,8502,4748,615442,0.021529242,4,61000,20273,62041,960,960,950,950,10,10,0,0,0,0,0,1,NA,"18","1/92 - 8/96","PARTIAL","1/92 - 8/96","30 mo",611,597,0,"3","3"
"1158",1158,"VERMONT",2003,NA,12510,8009,4500,617858,0.020247371,4.3,52000,21293,61033,960,960,950,950,10,10,0,0,0,0,0,1,NA,"18","1/92 - 8/96","PARTIAL","1/92 - 8/96","30 mo",611,597,0,"3","3"
"1159",1159,"VERMONT",2004,NA,12131,7771,4360,619920,0.019568654,3.7,48000,22938,65016,960,960,950,950,10,10,0,0,0,0,0,1,NA,"18","1/92 - 8/96","PARTIAL","1/92 - 8/96","30 mo",611,597,0,"3","3"
"1160",1160,"VERMONT",2005,NA,11251,7256,3995,621215,0.018111282,3.5,47000,23609,67370,960,960,950,950,10,10,0,0,0,0,0,1,NA,"18","1/92 - 8/96","PARTIAL","1/92 - 8/96","30 mo",611,597,0,"3","3"
"1161",1161,"VERMONT",2006,NA,10902,7091,3811,622892,0.017502232,3.7,48000,24332,66898,960,960,950,950,10,10,0,0,0,0,0,1,NA,"18","1/92 - 8/96","PARTIAL","1/92 - 8/96","30 mo",611,597,0,"3","3"
"1162",1162,"VERMONT",2007,NA,10680,7004,3676,623481,0.017129632,4,61000,24798,59308,960,960,950,950,10,10,0,0,0,0,0,1,NA,"18","1/92 - 8/96","PARTIAL","1/92 - 8/96","30 mo",611,597,0,"3","3"
"1163",1163,"VERMONT",2008,NA,7465,5162,2304,624151,0.011960247,4.7,55000,25999,61110,960,960,950,950,10,10,0,0,0,0,0,1,NA,"18","1/92 - 8/96","PARTIAL","1/92 - 8/96","30 mo",611,597,0,"3","3"
"1164",1164,"VERMONT",2009,NA,6406,4513,1892,624817,0.010252602,6.6,58000,26099,63273,960,960,950,950,10,10,0,0,0,0,0,1,NA,"18","1/92 - 8/96","PARTIAL","1/92 - 8/96","30 mo",611,597,0,"3","3"
"1165",1165,"VERMONT",2010,NA,6286,4475,1811,625879,0.010043475,6.1,67000,27407,66541,960,960,950,950,10,10,0,0,0,0,0,1,NA,"18","1/92 - 8/96","PARTIAL","1/92 - 8/96","30 mo",611,597,0,"3","3"
"1166",1166,"VERMONT",2011,NA,6233,4485,1749,627049,0.009940212,5.5,71000,28419,59818,960,960,950,950,10,10,0,0,0,0,0,1,NA,"18","1/92 - 8/96","PARTIAL","1/92 - 8/96","30 mo",611,597,0,"3","3"
"1167",1167,"VERMONT",2012,NA,6626,4774,1852,626090,0.010583143,5,69000,29241,62779,960,960,950,950,10,10,0,0,0,0,0,1,NA,"18","1/92 - 8/96","PARTIAL","1/92 - 8/96","30 mo",611,597,0,"3","3"
"1168",1168,"VERMONT",2013,NA,7186,5130,2057,626210,0.011475384,4.4,43000,29290,72915,960,960,950,950,10,10,0,0,0,0,0,1,NA,"18","1/92 - 8/96","PARTIAL","1/92 - 8/96","30 mo",611,597,0,"3","3"
"1169",1169,"VERMONT",2014,NA,6422,4691,1730,625214,0.010271683,3.9,57000,30099,66442,960,960,950,950,10,10,0,0,0,0,0,1,NA,"18","1/92 - 8/96","PARTIAL","1/92 - 8/96","30 mo",611,597,0,"3","3"
"1170",1170,"VERMONT",2015,NA,5820,4320,1499,625216,0.009308783,3.6,65000,30933,65002,960,960,950,950,10,10,0,0,0,0,0,1,NA,"18","1/92 - 8/96","PARTIAL","1/92 - 8/96","30 mo",611,597,0,"3","3"
"1171",1171,"VIRGINIA",1990,56882,152394,105038,47357,6216884,0.024512923,4.5,705000,144971,67559,1110,1110,1080,1080,30,30,0,0,0,0,1,0,95,"18","1/92 - 8/96","FULL","1/92 - 8/96","3 mo",291,291,1,"4","4"
